database,workload,iteration,start_node,latency_ms,success,error,concurrency,op_type
neo4j,two_hop,4,7211,54.4316,True,,,read
neo4j,two_hop,5,7232,55.3929,True,,,read
neo4j,two_hop,6,9292,54.64,True,,,read
neo4j,two_hop,7,10094,53.7608,True,,,read
neo4j,two_hop,8,10180,53.3588,True,,,read
neo4j,two_hop,9,12020,52.8657,True,,,read
neo4j,two_hop,10,101328,56.7732,True,,,read
neo4j,two_hop,11,102194,55.0845,True,,,read
neo4j,two_hop,12,102318,54.6523,True,,,read
neo4j,two_hop,13,104122,55.8597,True,,,read
neo4j,two_hop,14,104187,58.037,True,,,read
neo4j,two_hop,15,105349,55.4598,True,,,read
neo4j,two_hop,16,106261,55.3143,True,,,read
neo4j,two_hop,17,107028,54.1003,True,,,read
neo4j,two_hop,18,107093,53.2616,True,,,read
neo4j,two_hop,19,107295,54.5792,True,,,read
neo4j,two_hop,20,108250,56.9301,True,,,read
neo4j,two_hop,21,109054,54.9104,True,,,read
neo4j,two_hop,22,109073,54.8709,True,,,read
neo4j,two_hop,23,110264,145.5407,True,,,read
neo4j,two_hop,24,110376,52.415,True,,,read
neo4j,two_hop,25,201053,54.8731,True,,,read
neo4j,two_hop,26,204096,54.4074,True,,,read
neo4j,two_hop,27,204176,53.0912,True,,,read
neo4j,two_hop,28,204182,54.1704,True,,,read
neo4j,two_hop,29,205038,56.0691,True,,,read
neo4j,two_hop,30,207048,54.7453,True,,,read
neo4j,two_hop,31,207227,54.3666,True,,,read
neo4j,two_hop,32,208138,54.9295,True,,,read
neo4j,two_hop,33,208159,54.6854,True,,,read
neo4j,two_hop,34,209058,56.4874,True,,,read
neo4j,two_hop,35,209108,52.5246,True,,,read
neo4j,two_hop,36,210254,55.4396,True,,,read
neo4j,two_hop,37,302080,55.3545,True,,,read
neo4j,two_hop,38,9208245,53.4273,True,,,read
neo4j,two_hop,39,9304275,51.8878,True,,,read
neo4j,two_hop,40,9305258,53.7954,True,,,read
neo4j,two_hop,41,9306241,53.8545,True,,,read
neo4j,two_hop,42,9307320,54.6529,True,,,read
neo4j,two_hop,43,9309220,53.1589,True,,,read
neo4j,two_hop,44,9309273,56.5813,True,,,read
neo4j,two_hop,45,9309293,54.0878,True,,,read
neo4j,two_hop,46,9310213,54.4172,True,,,read
neo4j,two_hop,47,9311240,54.2428,True,,,read
neo4j,two_hop,48,9401244,54.9861,True,,,read
neo4j,two_hop,49,9401326,52.4304,True,,,read
neo4j,two_hop,50,9403260,117.369,True,,,read
neo4j,two_hop,51,9403269,53.3665,True,,,read
neo4j,two_hop,52,9407272,171.6141,True,,,read
neo4j,two_hop,53,9407278,52.6353,True,,,read
neo4j,two_hop,54,9407401,54.288,True,,,read
neo4j,two_hop,55,9501227,55.5867,True,,,read
neo4j,two_hop,56,9501350,53.8483,True,,,read
neo4j,two_hop,57,9501376,54.1822,True,,,read
neo4j,two_hop,58,9502306,53.491,True,,,read
neo4j,two_hop,59,9502360,54.7164,True,,,read
neo4j,two_hop,60,9503294,52.6489,True,,,read
neo4j,two_hop,61,9504347,54.878,True,,,read
neo4j,two_hop,62,9505303,53.6073,True,,,read
neo4j,two_hop,63,9505310,53.675,True,,,read
neo4j,two_hop,64,9505324,53.643,True,,,read
