database,workload,iteration,start_node,latency_ms,success,error,concurrency,op_type
memgraph,three_hop,75,9703209,221.8202,True,,,read
memgraph,three_hop,76,9703232,222.1331,True,,,read
memgraph,three_hop,77,9703423,222.6253,True,,,read
memgraph,three_hop,78,9705262,222.5376,True,,,read
memgraph,three_hop,79,9706541,221.9123,True,,,read
memgraph,three_hop,80,9707250,221.8224,True,,,read
memgraph,three_hop,81,9707282,858.4404,True,,,read
memgraph,three_hop,82,9707295,222.3349,True,,,read
memgraph,three_hop,83,9710376,220.0691,True,,,read
memgraph,three_hop,84,9711261,222.9752,True,,,read
memgraph,three_hop,85,9711379,221.7513,True,,,read
memgraph,three_hop,86,9803439,219.2491,True,,,read
memgraph,three_hop,87,9804298,221.6898,True,,,read
memgraph,three_hop,88,9804313,219.833,True,,,read
memgraph,three_hop,89,9804343,219.5767,True,,,read
memgraph,three_hop,90,9805465,219.3603,True,,,read
memgraph,three_hop,91,9809529,222.2193,True,,,read
memgraph,three_hop,92,9810418,220.4408,True,,,read
memgraph,three_hop,93,9811432,220.1371,True,,,read
memgraph,three_hop,94,9811469,221.6043,True,,,read
memgraph,three_hop,95,9812342,220.2026,True,,,read
memgraph,three_hop,96,9906506,219.8296,True,,,read
memgraph,three_hop,97,9907534,220.6865,True,,,read
memgraph,three_hop,98,9909234,222.4528,True,,,read
memgraph,three_hop,99,9909512,224.358,True,,,read
memgraph,point_lookup,0,2106,219.5129,True,,,read
memgraph,point_lookup,1,6114,221.4453,True,,,read
memgraph,point_lookup,2,6217,219.4682,True,,,read
memgraph,point_lookup,3,7077,223.1815,True,,,read
memgraph,point_lookup,4,7211,218.8781,True,,,read
memgraph,point_lookup,5,7232,219.2278,True,,,read
memgraph,point_lookup,6,9292,221.6801,True,,,read
memgraph,point_lookup,7,10094,218.886,True,,,read
memgraph,point_lookup,8,10180,219.5321,True,,,read
memgraph,point_lookup,9,12020,219.4825,True,,,read
memgraph,point_lookup,10,101328,219.2321,True,,,read
memgraph,point_lookup,11,102194,218.8234,True,,,read
memgraph,point_lookup,12,102318,219.7278,True,,,read
memgraph,point_lookup,13,104122,221.0193,True,,,read
memgraph,point_lookup,14,104187,220.6969,True,,,read
memgraph,point_lookup,15,105349,219.7619,True,,,read
memgraph,point_lookup,16,106261,221.2655,True,,,read
memgraph,point_lookup,17,107028,219.6763,True,,,read
memgraph,point_lookup,18,107093,220.0996,True,,,read
memgraph,point_lookup,19,107295,220.2111,True,,,read
memgraph,point_lookup,20,108250,224.4721,True,,,read
memgraph,point_lookup,21,109054,223.9152,True,,,read
memgraph,point_lookup,22,109073,225.4683,True,,,read
memgraph,point_lookup,23,110264,218.5614,True,,,read
memgraph,point_lookup,24,110376,219.5547,True,,,read
memgraph,point_lookup,25,201053,220.8227,True,,,read
memgraph,point_lookup,26,204096,220.5592,True,,,read
memgraph,point_lookup,27,204176,220.4296,True,,,read
memgraph,point_lookup,28,204182,219.7447,True,,,read
memgraph,point_lookup,29,205038,219.7416,True,,,read
memgraph,point_lookup,30,207048,221.0456,True,,,read
memgraph,point_lookup,31,207227,221.6429,True,,,read
memgraph,point_lookup,32,208138,221.26,True,,,read
memgraph,point_lookup,33,208159,220.2693,True,,,read
memgraph,point_lookup,34,209058,221.4581,True,,,read
memgraph,point_lookup,35,209108,218.9962,True,,,read
memgraph,point_lookup,36,210254,219.8415,True,,,read
memgraph,point_lookup,37,302080,218.6075,True,,,read
memgraph,point_lookup,38,9208245,219.3107,True,,,read
memgraph,point_lookup,39,9304275,218.9358,True,,,read
memgraph,point_lookup,40,9305258,219.8721,True,,,read
memgraph,point_lookup,41,9306241,219.6691,True,,,read
memgraph,point_lookup,42,9307320,220.0775,True,,,read
memgraph,point_lookup,43,9309220,219.7497,True,,,read
memgraph,point_lookup,44,9309273,220.7459,True,,,read
memgraph,point_lookup,45,9309293,221.0408,True,,,read
memgraph,point_lookup,46,9310213,223.9644,True,,,read
memgraph,point_lookup,47,9311240,222.8389,True,,,read
memgraph,point_lookup,48,9401244,220.3546,True,,,read
memgraph,point_lookup,49,9401326,221.4854,True,,,read
memgraph,point_lookup,50,9403260,220.7039,True,,,read
memgraph,point_lookup,51,9403269,219.3136,True,,,read
memgraph,point_lookup,52,9407272,222.2718,True,,,read
memgraph,point_lookup,53,9407278,221.7083,True,,,read
memgraph,point_lookup,54,9407401,221.4486,True,,,read
memgraph,point_lookup,55,9501227,219.1248,True,,,read
memgraph,point_lookup,56,9501350,220.1559,True,,,read
memgraph,point_lookup,57,9501376,221.0607,True,,,read
memgraph,point_lookup,58,9502306,219.2625,True,,,read
memgraph,point_lookup,59,9502360,219.5416,True,,,read
memgraph,point_lookup,60,9503294,220.3292,True,,,read
memgraph,point_lookup,61,9504347,219.9223,True,,,read
memgraph,point_lookup,62,9505303,222.3719,True,,,read
memgraph,point_lookup,63,9505310,220.9903,True,,,read
memgraph,point_lookup,64,9505324,219.8787,True,,,read
memgraph,point_lookup,65,9508299,221.0688,True,,,read
memgraph,point_lookup,66,9509349,219.1635,True,,,read
memgraph,point_lookup,67,9603367,220.7184,True,,,read
memgraph,point_lookup,68,9603420,220.7608,True,,,read
memgraph,point_lookup,69,9606252,220.2055,True,,,read
memgraph,point_lookup,70,9609217,220.8444,True,,,read
